Order ID,Order Date,Order Status,ASIN,Product Name,Original Quantity,Unit Price,Total Amount,is_grocery,category,grocery_subcategory,year,year_month,is_returned,return_reasons,return_amount,is_refunded,refund_amount,refund_date,is_return_related_refund,reversal_reasons
113-1607074-1741048,2022-01-03 16:57:52+00:00,Closed,B075LL1TW3,"Waterloo Sparkling Water Grapefruit Sparkling Water, 12 FZ",1,6.49,6.49,True,Grocery,Produce,2022,2022-01-01,False,,,False,0.0,,False,
113-1607074-1741048,2022-01-03 16:57:52+00:00,Closed,B074H54XMM,"365 by WFM Organic Baby Spinach, 16 OZ",1,5.49,5.49,True,Grocery,Produce,2022,2022-01-01,False,,,False,0.0,,False,
113-1607074-1741048,2022-01-03 16:57:52+00:00,Closed,B07NSTKQQQ,"Whole Foods Market Green Aid 16fz, 16 FZ",1,6.99,6.99,True,Grocery,Other Grocery,2022,2022-01-01,False,,,False,0.0,,False,
112-3049001-2951460,2021-12-29 18:23:45+00:00,Cancelled,B002WETUZ8,"SHOYEIDO Pride of Kyoto Premium Incense, 35 Sticks - Kyo-jiman",0,19.97,0.0,False,Home & Kitchen,,2021,2021-12-01,False,,,False,0.0,,False,
112-3049001-2951460,2021-12-29 18:23:45+00:00,Cancelled,B07G9XMDHR,Minorien Japanese Sandalwood Incense Sticks Fuin Byakudan Medium Pack (155 Stick) - 5.3 inches - Made in Japan,0,24.7,0.0,False,Home & Kitchen,,2021,2021-12-01,False,,,False,0.0,,False,
111-9860908-5625000,2021-12-21 16:06:40+00:00,Cancelled,0008501386,"It's Fine, It's Fine, It's Fine: It's Not",0,27.99,0.0,False,Books & Media,,2021,2021-12-01,False,,,False,0.0,,False,
113-8431622-1446651,2021-12-06 22:59:37+00:00,Closed,B081DKFZFY,"LA COLOMBE Original Draft Latte With Oatmilk, 9 FZ",1,3.49,3.49,True,Grocery,"Dairy, Eggs & Alt-Protein",2021,2021-12-01,False,,,False,0.0,,False,
113-8431622-1446651,2021-12-06 22:59:37+00:00,Closed,B074H5SSG4,"365 by WFM Organic Blue Corn Tortilla Chips, 12 OZ",1,2.99,2.99,True,Grocery,Pantry & Dry Goods,2021,2021-12-01,False,,,False,0.0,,False,
113-8431622-1446651,2021-12-06 22:59:37+00:00,Closed,B01M1CL2QR,"Evolution Fresh Organic Green Devotion Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-12-01,False,,,False,0.0,,False,
113-8431622-1446651,2021-12-06 22:59:37+00:00,Closed,B009723R7A,"Evolution Fresh Organic Essential Greens Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-12-01,False,,,False,0.0,,False,
113-8431622-1446651,2021-12-06 22:59:37+00:00,Closed,B07FYYKKQK,PRODUCE Banana,1,0.49,0.49,True,Grocery,Produce,2021,2021-12-01,False,,,False,0.0,,False,
113-8431622-1446651,2021-12-06 22:59:37+00:00,Closed,B014JS36PY,"Evolution Fresh Organic Sweet Greens And Ginger Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-12-01,False,,,False,0.0,,False,
113-8431622-1446651,2021-12-06 22:59:37+00:00,Closed,B07NR3WT8Y,"GREENLEAF NURSERY Blue Point Juniper 8inch, 1 EA",1,14.99,14.99,True,Grocery,Other Grocery,2021,2021-12-01,False,,,False,0.0,,False,
113-7161809-4553801,2021-10-30 01:34:25+00:00,Closed,B01N5243LM,"BLUE BOTTLE COFFEE Organic Bright Cold Brew Coffee, 8 FZ",1,3.99,3.99,True,Grocery,Beverages & Coffee,2021,2021-10-01,False,,,False,0.0,,False,
113-7161809-4553801,2021-10-30 01:34:25+00:00,Closed,B07811D818,"ENFUSIA Bath Bomb Bulk Assorted, 6.5 OZ",1,4.99,4.99,True,Grocery,Other Grocery,2021,2021-10-01,False,,,False,0.0,,False,
113-5793507-4414637,2021-10-27 00:22:53+00:00,Closed,B000P7188G,PRODUCE Kale,1,1.89,1.89,True,Grocery,Produce,2021,2021-10-01,False,,,False,0.0,,False,
113-5793507-4414637,2021-10-27 00:22:53+00:00,Closed,B07LFB2NMC,"RISE BREWING CO Organic Oat Milk Latte Nitro Cold Brew Coffee, 7 FZ",1,2.99,2.99,True,Grocery,"Dairy, Eggs & Alt-Protein",2021,2021-10-01,False,,,False,0.0,,False,
113-5793507-4414637,2021-10-27 00:22:53+00:00,Closed,B074J7QC9F,"365 by WFM Organic Cracked Pepper Water Crackers, 4.4 OZ",1,2.39,2.39,True,Grocery,Produce,2021,2021-10-01,False,,,False,0.0,,False,
113-0223170-8516263,2021-10-23 01:47:06+00:00,Closed,B014JS36PY,"Evolution Fresh Organic Sweet Greens And Ginger Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-10-01,False,,,False,0.0,,False,
113-0223170-8516263,2021-10-23 01:47:06+00:00,Closed,B01M1CL2QR,"Evolution Fresh Organic Green Devotion Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-10-01,False,,,False,0.0,,False,
113-0223170-8516263,2021-10-23 01:47:06+00:00,Closed,B009723R7A,"Evolution Fresh Organic Essential Greens Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-10-01,False,,,False,0.0,,False,
113-1621903-8789811,2021-10-18 01:52:01+00:00,Closed,B07FZ72ZCZ,PRODUCE Baby White Pumpkin,1,0.99,0.99,True,Grocery,Produce,2021,2021-10-01,False,,,False,0.0,,False,
113-1621903-8789811,2021-10-18 01:52:01+00:00,Closed,B07GKYBZ72,PRODUCE Mini Pumpkin,1,0.99,0.99,True,Grocery,Produce,2021,2021-10-01,False,,,False,0.0,,False,
113-1621903-8789811,2021-10-18 01:52:01+00:00,Closed,B07XZRJFYY,"PRODUCE Bagged Gourd Squash 5 Count, 5 CT",1,5.99,5.99,True,Grocery,Produce,2021,2021-10-01,False,,,False,0.0,,False,
113-8908208-6729013,2021-09-24 23:10:41+00:00,Closed,B071NG4M73,"SUJA Organic Uber Greens Drink, 12 FZ",1,3.99,3.99,True,Grocery,Other Grocery,2021,2021-09-01,False,,,False,0.0,,False,
113-8908208-6729013,2021-09-24 23:10:41+00:00,Closed,B08T49P5RF,"SUJA Twelve Essentials Juice, 12 FZ",1,3.99,3.99,True,Grocery,Beverages & Coffee,2021,2021-09-01,False,,,False,0.0,,False,
113-8908208-6729013,2021-09-24 23:10:41+00:00,Closed,B07FW72LZ4,"365 by WFM Roasted Red Pepper Hummus, 8 OZ",1,2.79,2.79,True,Grocery,Produce,2021,2021-09-01,False,,,False,0.0,,False,
113-8908208-6729013,2021-09-24 23:10:41+00:00,Closed,B07811LH2S,"KOSMIC KOMBUCHA Salty Dog, 18 FZ",1,3.99,3.99,True,Grocery,Beverages & Coffee,2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B074PYKW14,"LA COLOMBE Draft Latte Triple, 9 FZ",1,11.49,11.49,True,Grocery,Beverages & Coffee,2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B000P6H2DM,PRODUCE Organic Green Kale,1,1.99,1.99,True,Grocery,Produce,2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B07G5DVY89,CUSTOMER SERVICES Bag Refund,1,0.0,0.0,True,Grocery,Non-item (fee/refund),2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B009723R7A,"Evolution Fresh Organic Essential Greens Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B08RRHH954,"CHAMELEON COLD BREW Organic Maple Oat Milk Latte, 11 FZ",1,2.99,2.99,True,Grocery,"Dairy, Eggs & Alt-Protein",2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B07G7L3MZB,SEAFOOD Caribbean Salmon Meal,1,17.26,17.26,True,Grocery,Meat & Seafood,2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B01M1CL2QR,"Evolution Fresh Organic Green Devotion Juice, 15.2 FZ",1,4.99,4.99,True,Grocery,Beverages & Coffee,2021,2021-09-01,False,,,False,0.0,,False,
113-8590636-4190622,2021-09-21 00:54:39+00:00,Closed,B07FZKXXYN,PRODUCE Organic Pineapple Chunks,1,5.6,5.6,True,Grocery,Produce,2021,2021-09-01,False,,,False,0.0,,False,
113-4533428-4206612,2021-09-19 02:02:35+00:00,Closed,_ASINLESS_,Garlic Shrimp Stir Fry Meal,1,7.64,7.64,True,Grocery,Produce,2021,2021-09-01,False,,,False,0.0,,False,
113-4533428-4206612,2021-09-19 02:02:35+00:00,Closed,_ASINLESS_,Garlic Salmon Stir Fry Meal,1,10.88,10.88,True,Grocery,Produce,2021,2021-09-01,False,,,False,0.0,,False,
113-4533428-4206612,2021-09-19 02:02:35+00:00,Closed,B07FZ22D4R,SEAFOOD Peel & Eat Cajun Style Shrimp,1,8.55,8.55,True,Grocery,Meat & Seafood,2021,2021-09-01,False,,,False,0.0,,False,
112-9457128-4009820,2021-06-16 22:06:32+00:00,Cancelled,B001ANQVYU,"Sawyer Products SP657 Premium Permethrin Insect Repellent for Clothing, Gear & Tents, Trigger Spray, 24-Ounce",0,14.99,0.0,False,Health & Beauty,,2021,2021-06-01,False,,,False,0.0,,False,
113-6463425-2886640,2021-06-07 19:03:15+00:00,Cancelled,B07SJPMXXG,"Nulo Adult & Kitten Grain Free Canned Wet Cat Food 3 Flavors (Turkey, Duck, & Salmon) - 12.5 oz, Case of 12",0,38.49,0.0,False,Pet Supplies,,2021,2021-06-01,False,,,False,0.0,,False,
113-2833263-0539418,2021-06-04 21:54:27+00:00,Closed,B000QSFW4A,"KING ARTHUR Unbleached Bread Flour, 80 OZ",1,6.39,6.39,True,Grocery,Prepared Foods & Bakery,2021,2021-06-01,False,,,False,0.0,,False,
113-2833263-0539418,2021-06-04 21:54:27+00:00,Closed,B07G5R2L3V,CUSTOMER SERVICES Byo Reusable Bag Refund,1,0.0,0.0,True,Grocery,Non-item (fee/refund),2021,2021-06-01,False,,,False,0.0,,False,
113-2833263-0539418,2021-06-04 21:54:27+00:00,Closed,B074Y6X1HN,"365 by WFM Lime Sparkling Water, 12 FZ",1,4.49,4.49,True,Grocery,Produce,2021,2021-06-01,False,,,False,0.0,,False,
113-2833263-0539418,2021-06-04 21:54:27+00:00,Closed,B079MGBT5T,PRODUCE Pineapple Chunks,1,4.94,4.94,True,Grocery,Produce,2021,2021-06-01,False,,,False,0.0,,False,
111-1318726-7741841,2021-02-08 17:35:19+00:00,Cancelled,B06WV774HB,"Nulo Grain Free Canned Wet Cat Food (Turkey & Chicken, 12.5 oz, Case of 12)",0,38.28,0.0,False,Pet Supplies,,2021,2021-02-01,False,,,False,0.0,,False,
113-1909493-8794652,2020-10-17 20:16:10+00:00,Cancelled,B08529D1TT,"New Balance Womens' 880v10 Running Shoes (Black/White, Numeric_7_Point_5)",0,129.95,0.0,False,Clothing & Shoes,,2020,2020-10-01,False,,,False,0.0,,False,
112-1382570-1870622,2020-01-30 03:00:02+00:00,Closed,1501173219,All the Light We Cannot See: A Novel,1,10.05,10.88,False,Books & Media,,2020,2020-01-01,False,,,False,0.0,,False,
112-4843909-9232220,2019-09-01 00:37:18+00:00,Cancelled,B079HKD374,"Novogratz Concord Turntable Stand, White",0,69.61,0.0,False,Electronics & Accessories,,2019,2019-09-01,False,,,False,0.0,,False,
112-0736043-9357860,2019-09-01 00:37:18+00:00,Cancelled,B0035YEQC6,"ArtToFrames 12x24 inch Satin White Frame Picture Frame, WOMFRBW26074-12x24",0,18.1,0.0,False,Home & Kitchen,,2019,2019-09-01,False,,,False,0.0,,False,
114-0114310-2107435,2019-07-01 04:28:54+00:00,Cancelled,B00JJFNT0A,Innisfree Green Tea Balancing Lotion,0,13.67,0.0,False,Health & Beauty,,2019,2019-07-01,False,,,False,0.0,,False,
114-8005807-3205006,2019-05-08 00:14:41.038000+00:00,Cancelled,B00428TTW6,"ArtToFrames 12x24 inch Modern White Frame Picture Frame, WOMFRBW74074-12x24",0,31.52,0.0,False,Home & Kitchen,,2019,2019-05-01,False,,,False,0.0,,False,
114-6724619-7626616,2019-05-08 00:14:41+00:00,Cancelled,B07FKK749J,Birkenstock New Women's Yao Balance Slide Sandal Mocha BF 37 R,0,99.95,0.0,False,Clothing & Shoes,,2019,2019-05-01,False,,,False,0.0,,False,
114-8248422-2465061,2019-02-21 04:50:19+00:00,Cancelled,B073Q9VDCS,"AmazonBasics Enameled Cast Iron Dutch Oven - 4.5-Quart, Red",0,35.46,0.0,False,Home & Kitchen,,2019,2019-02-01,False,,,False,0.0,,False,
111-6785006-0438633,2017-12-11 23:33:27+00:00,Cancelled,B00E1YC6LC,"True Blue Allergen 12x36x1 Air Filter , MERV 11, 4-Pack",0,39.96,0.0,False,Home & Kitchen,,2017,2017-12-01,False,,,False,0.0,,False,
114-6783076-8921801,2017-04-28 05:06:38+00:00,Cancelled,B0099SMFVQ,"Logitech Bluetooth Illuminated Keyboard K810 for PCs, Tablets, Smartphones - Black",0,72.99,73.02,False,Electronics & Accessories,,2017,2017-04-01,False,,,False,0.0,,False,
114-6782730-0637055,2017-04-01 21:55:04+00:00,Closed,B01MEGS70E,H&R Block Tax Software Deluxe 2016 Win + Refund Bonus Offer,1,24.95,27.01,False,Office & Supplies,,2017,2017-04-01,False,,,False,0.0,,False,
107-6673209-0293830,2016-05-28 03:59:54+00:00,Cancelled,B00817AVXU,Panasonic Lithium Battery CR1620,0,4.99,0.0,False,Electronics & Accessories,,2016,2016-05-01,False,,,False,0.0,,False,
104-5204770-4699430,2016-02-25 05:52:39+00:00,Closed,B00IX1I3G6,Amazon.com Gift Card Balance Reload,1,100.0,100.0,False,Other,,2016,2016-02-01,False,,,False,0.0,,False,
110-0179181-3715457,2015-11-10 06:44:01+00:00,Closed,B004LLIKVU,Amazon Gift Card - Email,1,50.0,50.0,False,Other,,2015,2015-11-01,False,,,False,0.0,,False,
116-1640651-8777829,2014-05-09 22:42:35+00:00,Closed,B006ZBAUD0,A Supposedly Fun Thing I'll Never Do Again,1,18.88,0.0,False,Books & Media,,2014,2014-05-01,False,,,False,0.0,,False,
112-5668052-6486651,2014-04-08 22:13:05+00:00,Closed,B004CZ6NJQ,Mrs. Dalloway,1,24.49,0.0,False,Books & Media,,2014,2014-04-01,False,,,False,0.0,,False,
107-5287041-0674660,2014-03-25 22:26:58+00:00,Closed,B0076Q1KVY,Swann's Way,1,34.96,0.0,False,Books & Media,,2014,2014-03-01,False,,,False,0.0,,False,
108-0791530-8403428,2014-03-15 00:27:12+00:00,Closed,B006BFO3S8,A Midsummer Night's Dream,1,15.01,16.25,False,Books & Media,,2014,2014-03-01,False,,,False,0.0,,False,
111-3497838-1933060,2014-01-29 02:10:00+00:00,Closed,B00684C8MK,The Winter's Tale (Dramatised),1,11.95,0.0,False,Books & Media,,2014,2014-01-01,False,,,False,0.0,,True,Customer return
110-1864551-4496215,2014-01-11 08:22:10+00:00,Closed,B0035AWIN4,Lord Jim,1,13.34,0.0,False,Books & Media,,2014,2014-01-01,False,,,False,0.0,,False,
103-1302004-9665005,2013-10-29 02:54:51+00:00,Closed,B0099RKRTY,The Fellowship of the Ring,1,38.49,0.0,False,Books & Media,,2013,2013-10-01,False,,,False,0.0,,False,
103-1302004-9665005,2013-10-29 02:54:51+00:00,Closed,B004GIDQI0,Pale Fire,1,19.95,0.0,False,Books & Media,,2013,2013-10-01,False,,,False,0.0,,False,
102-1181335-7059462,2013-09-03 06:51:32+00:00,Closed,B0055CU8IC,Les MisÃ©rables: Translated by Julie Rose,1,48.99,0.0,False,Books & Media,,2013,2013-09-01,False,,,False,0.0,,False,
106-2144056-0971401,2013-07-11 21:11:15+00:00,Closed,B005UR3VFO,11-22-63,1,52.5,0.0,False,Books & Media,,2013,2013-07-01,False,,,False,0.0,,False,
105-7845654-3276207,2012-09-11 04:32:10+00:00,Cancelled,1400030609,The Queen's Gambit: A Novel,0,1.37,1.37,False,Books & Media,,2012,2012-09-01,False,,,False,0.0,,False,
112-1621945-0603457,2025-12-20 03:43:02+00:00,Closed,B000ACAM38,"Delta Cycle Michelangelo 2 Bike Storage Rack - Gravity Fully Adjustable Bike Rack Garage For Road, MTB, and Hybrid Bicycles - Vertical Bike Rack Holds Up To 80 lbs",1,72.42,78.39,False,Outdoors & Sporting,,2025,2025-12-01,False,,,False,0.0,,False,
113-7623771-8192201,2024-08-14 15:55:50+00:00,Closed,B08PNM1LNZ,"Apple iPhone 12, 64GB, Blue - Fully Unlocked (Renewed)",1,257.17,278.39,False,Electronics & Accessories,,2024,2024-08-01,False,,,False,0.0,,False,
114-3496018-3891427,2019-05-27 20:10:55+00:00,Closed,B06Y42RKPF,"Magnetic Universal CD Slot Car Phone Mount,APPS2CAR CD Player Car Phone Mount Universally Compatible w/Android + iPhoneXS/XS Max/X/8/8Plus+ All In-Car CD Players with Magnetic Phone Car Holder Magnets",1,12.99,12.99,False,Electronics & Accessories,,2019,2019-05-01,False,,,False,0.0,,False,
112-8463253-2589853,2026-05-25 21:31:54+00:00,Closed,B0CC6MKCC3,"GOSHI Exfoliating Shower Towel - Long Body Scrubber for Back Acne, KP & Smooth Skin - Durable Rip-Resistant Weave, Quick-Dry Nylon Washcloth - Ethically Crafted in Gunma, Japan - Green",1,17.49,17.04,False,Health & Beauty,,2026,2026-05-01,True,No longer needed/wanted,136.32,True,34.08,2026-06-10 02:30:18.248000+00:00,True,Customer return
112-8463253-2589853,2026-05-25 21:31:54+00:00,Closed,B0CC6JWFQL,"GOSHI Exfoliating Shower Towel - Long Body Scrubber for Back Acne, KP & Smooth Skin - Durable Rip-Resistant Weave, Quick-Dry Nylon Washcloth - Ethically Crafted in Gunma, Japan - Blue",1,17.49,17.04,False,Health & Beauty,,2026,2026-05-01,True,No longer needed/wanted,136.32,True,34.08,2026-06-10 02:30:18.248000+00:00,True,Customer return
112-9147229-3276212,2025-03-21 20:09:48+00:00,Closed,B0BBN71SXW,"SAUMONIERES Floating Wall Shelves for Bedroom Bathroom Wall Mounted Solid Wood Shelf Storage Decor, Long White Floating Shelf",1,46.89,48.23,False,Home & Kitchen,,2025,2025-03-01,False,,,False,0.0,,False,
114-6385980-3005810,2024-02-07 22:42:41+00:00,Closed,B08D9T61HZ,"Jilla-hla Wooden Spatula Wooden Turner Acacia Wood,Long Handle Flat Frying Spatula Handmade for Kitchen Cookware (Frying Spatula)",1,7.99,8.65,False,Home & Kitchen,,2024,2024-02-01,False,,,False,0.0,,False,
114-6385980-3005810,2024-02-07 22:42:41+00:00,Closed,B005IHTSYE,"Pepcid AC Maximum Strength with 20 mg Famotidine for All-Day Heartburn Prevention & Relief, 25 ct.",1,10.98,10.98,False,Health & Beauty,,2024,2024-02-01,False,,,False,0.0,,False,
112-4148461-8655467,2020-03-25 04:52:16+00:00,Closed,B07BZLZFRG,"Nordic Ware 43172AMZM 2 - Piece Set - Half Sheet W/Oven Safe Nonstick Grid, Aluminum",1,22.99,24.89,False,Home & Kitchen,,2020,2020-03-01,False,,,False,0.0,,False,
112-4511248-8531460,2024-02-01 07:15:13+00:00,Closed,B0BPXKVZXV,"2 Pack Air & Heat Deflector for Vents, Sidewalls and Ceiling Registers, Adjustable from 8.5"" to 15""",1,9.99,10.81,False,Home & Kitchen,,2024,2024-02-01,False,,,False,0.0,,False,
112-1832732-2271406,2023-06-19 16:35:09+00:00,Closed,B0BK12TZGW,jinchan Blackout Curtains for Bedroom 96 Inch Long Linen Textured Beige Curtains Grommet Top Thermal Insulated Curtains for Living Room Modern Room Darkening Drapes Window Curtain Set 2 Panels,1,46.99,50.87,False,Home & Kitchen,,2023,2023-06-01,False,,,False,0.0,,False,
114-3818174-2391451,2019-07-01 04:28:54+00:00,Closed,B00MUSWMKQ,Chef'n Pastrio 3-in-1 Bench Scraper Set (108-667-226),1,9.99,10.81,False,Home & Kitchen,,2019,2019-07-01,False,,,False,0.0,,False,
114-3818174-2391451,2019-07-01 04:28:54+00:00,Closed,B00AHAWWO0,"Crest 3D White Professional Effects Whitestrips Whitening Strips Kit, 22 Treatments, 20 Professional Effects + 2 1 Hour Express Whitestrips",1,45.99,49.78,False,Health & Beauty,,2019,2019-07-01,False,,,False,0.0,,False,
111-9781283-3390613,2022-04-17 18:43:01+00:00,Closed,B07BS2W1PW,"Moen 26009 Engage Magnetix 2.5 GPM Handheld/Rain Shower Head 2-in-1 Combo Featuring Magnetic Docking System, Pack of 1, Chrome",1,52.73,57.08,False,Home & Kitchen,,2022,2022-04-01,False,,,False,0.0,,False,
112-8909454-2825861,2025-05-23 04:07:24+00:00,Closed,B0CHDXS5C6,"SYNCWIRE for MagSafe Car Mount, Flexible Rotation Magnetic Phone Holder for Car Vent, Hands Free Car Air Vent Phone Holder Clip Universal Compatible with iPhone 16 Pro Max 15 14 13 12 MagSafe Case",1,16.99,18.39,False,Electronics & Accessories,,2025,2025-05-01,False,,,False,0.0,,False,
102-5241029-7477835,2015-09-23 07:26:49+00:00,Closed,B0047BIWSK,Aeropress Coffee and Espresso Maker,1,29.95,32.42,False,Home & Kitchen,,2015,2015-09-01,False,,,False,0.0,,False,
112-8071409-0021046,2021-09-14 23:03:43+00:00,Closed,0525555218,The Anthropocene Reviewed (Signed Edition): Essays on a Human-Centered Planet,1,16.8,18.19,False,Books & Media,,2021,2021-09-01,False,,,False,0.0,,False,
102-1948352-5764266,2012-03-25 22:49:16+00:00,Closed,0679723161,"Lolita, 50th Anniversary Edition",1,5.73,9.72,False,Books & Media,,2012,2012-03-01,False,,,False,0.0,,False,
113-2529956-0984230,2021-06-09 20:06:49+00:00,Closed,B07MQJPVWD,"Trekology Ultralight Inflatable Camping Travel Pillow - ALUFT 2.0 Compressible, Compact, Comfortable, Ergonomic Inflating Pillows for Neck & Lumbar Support While Camp, Hiking, Backpacking",1,16.99,16.55,False,Home & Kitchen,,2021,2021-06-01,False,,,False,0.0,,False,
112-8967886-7413054,2022-12-31 06:31:18+00:00,Closed,B09WCY6Q9N,"AMOSIJOY Cordless Cat Window Perch, Cat Hammock for Wall with 4 Suction Cups, Anchor&Screw for Two Ways of Installation, Solid Metal Frame and Two Covers, Foldable Cat Beds for Indoor Cats (Medium)",1,27.99,27.27,False,Pet Supplies,,2022,2022-12-01,False,,,False,0.0,,False,
111-0361077-8905826,2025-07-09 00:01:19+00:00,Closed,B09S8WMJY9,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Feeder with Freshness Preservation, 5L Timed Cat Feeder with Low Food Sensor, Up to 10 Meals Per Day, Granary Pet Feeder for Cats, Black",1,59.49,64.4,False,Electronics & Accessories,,2025,2025-07-01,False,,,False,0.0,,False,
114-9755496-9431434,2021-07-21 23:51:52+00:00,Closed,B07SJTXGN7,"GreaterGoods Digital Pocket Scale, Lab Analytical Scale, Gram Scale, Ounce Scale, Letter Scale, 750g X .1g Accuracy",1,14.95,14.56,False,Home & Kitchen,,2021,2021-07-01,True,No longer needed/wanted,14.56,True,14.56,2021-07-24 19:52:58.857000+00:00,False,Account adjustment
112-9067603-0848204,2023-11-15 05:20:45+00:00,Closed,B00004OCNM,"OXO Good Grips Bent Icing Spatula, Black/Silver",1,11.99,12.98,False,Home & Kitchen,,2023,2023-11-01,False,,,False,0.0,,False,
112-9067603-0848204,2023-11-15 05:20:45+00:00,Closed,B0BXP37T7R,"Pack of 2 Silicone Solid Turner,Non Stick Slotted Kitchen Spatulas,High Heat Resistant BPA Free Cooking Utensils,Ideal Cookware for Fish,Eggs,Pancakes (Stainless Steel KHAKI)",1,13.99,15.14,False,Home & Kitchen,,2023,2023-11-01,False,,,False,0.0,,False,
112-6002692-8595400,2019-09-01 00:50:00+00:00,Closed,B079HKD374,"Novogratz Concord Turntable Stand, White",1,69.61,75.35,False,Electronics & Accessories,,2019,2019-09-01,True,Refused,75.35,True,75.35,2019-09-13 04:01:40.575000+00:00,False,Shipping address is undeliverable
112-3882989-0982666,2026-02-10 05:36:13+00:00,Closed,B09Q26SCMM,"[ Set of 2 Skeins ] SMC Catania Originals 100% Mercerized Cotton Yarn, Total 3.52 Oz. Each 1.76 Oz (50g) / 136 Yrds (125 m) Amigurumi Yarn Fine-Sport 2 (246 Pink)",1,9.99,10.81,False,Crafts & Hobby,,2026,2026-02-01,False,,,False,0.0,,False,
111-4596307-1901853,2022-02-15 22:15:53+00:00,Closed,B08HR5QFRK,"EHOMEA2Z Stainless Steel Dredge Shaker 10 Oz Ideal For Salt, Spice, Sugar, Flour (1, 10 oz With Handle)",1,6.99,7.57,False,Home & Kitchen,,2022,2022-02-01,False,,,False,0.0,,False,
112-6834883-0447446,2026-05-18 04:36:24+00:00,Closed,B0DT76KTX8,Veeloim Stone Bath Mat Diatomaceous Earth Shower Mat Non-Slip Super Absorbent Diatomite Stone Bath Mats for Bathroom Floor Quick Drying Natural Easy to Clean,1,29.98,32.45,False,Home & Kitchen,,2026,2026-05-01,False,,,False,0.0,,False,
112-0548285-9473059,2023-04-21 20:41:23+00:00,Closed,0593138414,"The Perfect Loaf: The Craft and Science of Sourdough Breads, Sweets, and More: A Baking Book",1,31.5,34.1,False,Books & Media,,2023,2023-04-01,False,,,False,0.0,,False,
112-0548285-9473059,2023-04-21 20:41:23+00:00,Closed,B08K3STKK1,OXO Good Grips NEW Large 4-Inch Pizza Wheel and Cutter,1,15.95,17.27,False,Home & Kitchen,,2023,2023-04-01,False,,,False,0.0,,False,
113-3330880-6969047,2024-08-07 23:57:37+00:00,Closed,B08XC4187R,Funko Pop!: Kraft - Mac & Cheese Box,1,24.91,26.97,False,Toys & Games,,2024,2024-08-01,False,,,False,0.0,,False,
113-8319375-5463448,2021-07-24 18:18:10+00:00,Closed,B084FBMV1D,"TIMEMORE Coffee Scale, Espresso Scale ,Weigh Digital Coffee Scale with Timer,2000 Grams(Black)",1,55.0,56.56,False,Home & Kitchen,,2021,2021-07-01,False,,,False,0.0,,False,
111-7015792-5301033,2022-01-04 17:51:20+00:00,Closed,B09KZ6TBNY,"iHealth COVID-19 Antigen Rapid Test, 2 Tests per Pack,FDA EUA Authorized OTC at-Home Self Test, Results in 15 Minutes with Non-invasive Nasal Swab, Easy to Use & No Discomfort",1,17.98,19.46,False,Health & Beauty,,2022,2022-01-01,False,,,False,0.0,,False,
112-1128889-9012202,2021-12-29 18:26:38+00:00,Closed,B07G9XMDHR,Minorien Japanese Sandalwood Incense Sticks Fuin Byakudan Medium Pack (155 Stick) - 5.3 inches - Made in Japan,1,24.7,26.74,False,Home & Kitchen,,2021,2021-12-01,False,,,False,0.0,,False,
112-6778897-1062601,2021-05-28 22:22:16+00:00,Closed,B07ZM5HWYM,Night Cat Camping Lantern for Tent Bright Portable Lightweight LED Light,1,9.99,8.65,False,Electronics & Accessories,,2021,2021-05-01,True,No longer needed/wanted,34.64,True,34.64,2021-06-09 20:02:37.403000+00:00,True,Customer return
112-8605712-8845006,2021-05-28 06:22:14+00:00,Closed,B078BLRM2L,COSRX Acne Pimple Master Patch 96 Patches (4 Packs of 24 Patches) | A.D.F. Hydrocolloid Dressing | Quick & Easy Treatment,1,14.3,15.48,False,Health & Beauty,,2021,2021-05-01,False,,,False,0.0,,False,
